348,John Younger
349,George Arthur
350,Charlie Ford
351,Bob Ford
352,Annie Ralston
353,Mr. Reddick
354,Belle Starr
355,Sam Starr
356,Mrs. Samuel
357,Zee
358,Beth
359,Mr. Rixley
360,Mortician
361,McCorkindale
362,Chadwell
363,Shirley Biggs
364,Bank Customer Graf
365,Vernon Biggs
366,Gallatin Bank Cashier
367,Wilhelmina
368,Doctor
369,Pitts
370,Kate
371,Bank Teller Heywood
372,The Pinkertons
373,The Pinkertons
374,The Pinkertons
375,The Pinkertons
376,Preacher
377,Singer
378,Sheriff Rowe
379,Engineer
380,Gustavson
381,Guitarist
382,Banjo Player
383,Fiddle Player
384,Farmer
385,Photographer
386,Man at the Bar
387,Little Jesse
388,Archie Samuel
389,Wedding Band Guitar Player (uncredited)
390,Clogger (uncredited)
391,Cowboy / Posse (uncredited)
393,Bob Wallace
394,Phil Davis
395,Betty Haynes
396,Judy Haynes
397,General Waverly
398,Emma Allen
399,John
400,Susan Waverly
401,Dancer (uncredited)
402,Anniversary Party Guest (uncredited)
403,Jeep Driver (uncredited)
404,Dancer (uncredited)
405,Doris Lenz (uncredited)
406,Rita (uncredited)
407,Club Patron (uncredited)
408,Club Patron (uncredited)
409,General Carlton (uncredited)
410,Ed Harrison (uncredited)
411,Train Conductor (uncredited)
412,Station Master (uncredited)
413,Landlord (uncredited)
414,Mr. Herring (uncredited)
415,Novello (uncredited)
416,Albert (uncredited)
418,Abu Siri
419,Hanuma
420,Qinawi
421,Madbouli
422,Abu Gaber
423,Jadallah
424,Sa'idi traveller
425,NULL
426,Shawish Hassanein
427,NULL
428,NULL
429,Mansour
430,NULL
431,NULL
432,(as Assaad Kellada)
433,Hallawatim
434,NULL
435,NULL
436,NULL
437,NULL
438,NULL
439,NULL
440,NULL
441,NULL
442,NULL
443,NULL
444,NULL
445,Halawethom
447,Flawless Sabrina
448,Interviewer
449,Self - Singer
450,Self - Competitor
451,Self - Competitor
452,Self - Jury Member
453,Self - Jury Member
454,Self - Jury Member
455,Self - Jury Member
456,Self - Jury Member
457,Self - Jury Member
458,Self - Jury Member
459,Self
460,Self
461,Self
462,Self
463,Self
464,Self
466,Narrator (voice)
467,Self (archive footage)
469,Herself
470,Himself
471,Herself
472,Himself
473,Himself
474,Herself
475,Himself
476,Herself
477,Himself
478,Himself
480,Saladin
481,Louisa de Lusignan
482,Issa (The Swimmer)
483,"Virginia, Princess of Kerak"
484,King Richard
485,Queen Berengaria
486,King Philip of France
487,NULL
488,"Conrad, Marquis of Montferrat"
489,Duke Arthur
490,Prince of Akka
491,NULL
492,NULL
493,NULL
494,NULL
495,NULL
496,NULL
497,NULL
499,Shyam
500,Lata
501,Maria
502,Shobha
503,Cha Choo
505,Ragab
506,Hamedah
507,Mamdouh
508,Ezzat
509,Ragab's Mother
510,Mamdouh's father
512,Mohsen's Father
513,Qadry
514,Shaker
515,Souril
516,NULL
517,NULL
518,NULL
519,NULL
520,NULL
521,NULL
522,NULL
523,The Sheikh
524,NULL
525,NULL
526,NULL
527,NULL
528,NULL
529,NULL
530,NULL
531,NULL
532,Ibrahim
533,NULL
534,NULL
535,Mohsen
536,Yehya's Mother
537,NULL
539,Raya
540,Sekina
541,NULL
542,NULL
543,NULL
544,NULL
545,NULL
546,NULL
547,NULL
548,NULL
549,NULL
551,Kamal
552,Sultan
553,Atef
554,Ramadan Al-Sokary
555,Sahar
556,NULL
557,Jesco
559,Amrapali
560,Magadh Samrat Ajaatha Shatru
561,Senpati Veer of Magadh
562,Vaishali's Samrat
563,Kulpati Mahanam
564,Balbadra SIngh
565,Vaishali's Empress
566,Gautama Buddha
567,In the song Neel Gagan Ki
568,Raj Mata (Ajaat Shatru's Mother)
570,Vijay Varma
571,Ravi Kapoor
572,Sheetal Sahni
573,Mr. Daaga
574,Balwant Singh
575,Sylvia
576,Tony
577,High School Principal
578,Ramnik Lal Tiwari
579,Prosecuting Lawyer
580,Judge
581,NULL
582,NULL
583,NULL
584,NULL
585,NULL
586,NULL
587,NULL
588,NULL
590,Amal
591,Ahmed
592,Taher Pasha
593,Reyadh
594,Sabir
595,NULL
596,Selim
597,Hassan
598,(Lawyer)
600,Various Characters
601,Various Characters
602,Various Characters
603,Various Characters
604,Various Characters
606,Madbouli
607,NULL
608,Tolba
609,Fatma
610,Ibrahim
611,Tafida
612,NULL
613,NULL
614,NULL
615,NULL
616,NULL
618,Prince Shamsher Singh
619,Princess Amrita
620,Vilayatiram
621,Sophia
622,Ratna
623,NULL
624,NULL
625,NULL
626,NULL
627,NULL
628,NULL
629,NULL
630,NULL
631,Mrs. Shanti Singh
633,Doctor Raefat
634,Fawziya
635,Sousou
636,Nadya
637,Hanafy
638,Sameh
639,Karem
640,NULL
641,Mohssen
642,Mr. Fath El Bab
643,Mohsen
645,سرحان عبدالبصير
646,المُقدم أحمد عبدالسلام
647,القاضي
648,مخرج برنامج هيا بنا نلعب
649,مديحة
650,NULL
651,المحامي خليفة خلف الله
652,قاسم وكيل النيابة
653,الشاويش حسين
656,بهجت الأباصيري
657,مرسي الزناتي
658,أحمد
659,منصور عبدالمعطي
660,لطفي
661,عفت عبدالكريم
662,عبدالمعطي
663,علام الملواني
664,الأباصيري بيه
668,Dhoop Chhaon
669,Constable Ratan 'Sheru'
670,Nisha
671,Balram
672,Lolita
674,NULL
675,NULL
676,NULL
677,NULL
678,NULL
682,NULL
683,NULL
684,NULL
685,NULL
686,NULL
687,NULL
688,NULL
689,NULL
690,NULL
691,NULL
692,NULL
693,NULL
694,Chabeli
695,Ramu
696,Kalu
697,Ramu's Mother
698,Kammo
699,Bhulo
700,NULL
701,NULL
702,NULL
703,Ali Baba
704,Morjina
705,Fatima
706,Shamsher
707,NULL
708,NULL
709,NULL
710,NULL
711,episode (uncredited)
714,Professor Pritam Khanna
715,Neena Verma
716,Sita Devi Verma
717,NULL
718,NULL
719,NULL
720,NULL
723,NULL
724,NULL
725,NULL
727,NULL
728,NULL
729,NULL
730,NULL
731,NULL
732,Julie's father
733,NULL
734,NULL
735,NULL
736,NULL
738,Lt. Pete 'Maverick' Mitchell
739,Charlotte 'Charlie' Blackwood
740,Lt. Tom 'Iceman' Kazanski
741,Lt. Nick 'Goose' Bradshaw
742,Cdr. Mike 'Viper' Metcalf
743,Lt. Cdr. Heatherly 'Jester'
744,Cougar
745,Wolfman
746,Slider
747,Merlin
748,Carole Bradshaw
749,Hollywood
750,Chipper
751,Stinger
752,Evan Gough 'Sundown'
753,Lieutenant Davis
754,Air Boss Johnson
755,Inquiry Commander
756,Bartender
757,Perry Siedenthal
758,Radio Operator
759,T.J. Cassidy
761,Jerry Seinfeld
762,George Costanza
763,Cosmo Kramer
764,Elaine Benes
765,Gordie Lachance
766,Chris Chambers
767,Teddy Duchamp
768,Vern Tessio
769,Ace Merrill
770,Billy Tessio
771,Charlie Hogan
772,Eyeball Chambers
773,Vince Desjardins
774,Mr. Lachance
775,Mrs. Lachance
776,Mr. Quidacioluo
777,Milo Pressman
778,Mayor Grundy
779,The Writer
780,Denny Lachance
781,Waitress
782,Chopper
783,Mayor's Wife
784,Principal Wiggins
785,Bob Cormier
786,Lardass Hogan
787,Bill Travis
788,Lardass Heckler #1
789,Lardass Heckler #2
790,Donelley Twin
791,Donelley Twin
792,Fat Lady
793,Moke
794,Jack Mudgett
795,Ray Brower
796,Gordon's Son
797,Gordon's Son's Friend
799,David 'Noodles' Aaronson
800,Maximilian 'Max' Bercovicz
801,Deborah Gelly
802,Frankie Monaldi
803,Carol
804,Joe
805,James Conway O'Donnell
806,Police Chief Vincent Aiello
807,Chicken Joe
808,Patrick 'Patsy' Goldberg
809,Philip 'Cockeye' Stein
810,Eve
811,'Fat' Moe Gelly
812,Woman in the Puppet Theatre
813,Beefy
814,Young Deborah
815,Young Noodles
816,Young Max / David Bailey
817,Young Patsy
818,Young 'Fat' Moe Gelly
819,Young Cockeye
820,Young Peggy
821,Dominic
822,Bugsy
823,Al Capuano
824,Fred Capuano
825,Johnny Capuano
826,Irving Gold
827,Friend of Young Deborah
828,Young Deborah (Double)
829,Monkey
830,Thug
831,Chinese Theater Spectator (uncredited)
832,Trigger
833,Officer Whitey
834,Mandy
835,Willie the Ape
836,Max's Mother
837,Crowning
838,Van Linden
839,Sharkey
840,Peggy
841,Mrs. Aiello
842,Bugsy's Gang
843,Bugsy's Gang
844,Interviewer
845,Girl in Coffin
846,Adorable Old Man
847,Nurse Thompson
848,Reporter 1
849,Reporter 2
850,Reporter 3
851,Chauffeur
852,Cemetery Caretaker
853,Peggy's Mother
854,Drunk
855,Newstand Man
856,Mounted Policeman
857,2nd Mounted Policeman
858,Sgt. P. Halloran
859,Street Singer
860,Young Macrò
861,Foreman
862,One of Beefy's Thugs (uncredited)
863,Bar Room Patron (uncredited)
864,Bugsy's Gang (uncredited)
865,Boy in Park (uncredited)
866,Speakeasy Drum Player (uncredited)
867,Newspaper Salesman (uncredited)
868,Speakeasy Banjo Player (uncredited)
869,Speakeasy Percussionist (uncredited)
870,David Bailey's Girlfriend (uncredited)
871,Deborah Gelly's Father (uncredited)
872,Waiter (uncredited)
873,Speakeasy Patron (uncredited)
874,Speakeasy Trumpet Player (uncredited)
875,Speakeasy Clarinet Player (uncredited)
876,Speakeasy Vocalist (uncredited)
877,Nurse (uncredited)
878,Pimp (uncredited)
879,Prostitute (uncredited)
880,Riverdale Cemetery Director (uncredited)
882,Harry Burns
883,Sally Albright
884,Marie
885,Jess
886,Joe
887,Alice
888,Amanda
889,Stewardess
890,Man on Aisle
891,9 Year Old Boy
892,Judge
893,Helen
894,Waiter at Wedding
895,Ira
896,Julian
897,Emily
898,Gary
899,Waitress
900,Hostess
901,Older Woman Customer
902,Christmas Tree Salesman
903,Documentary Couple
904,Documentary Couple
905,Documentary Couple
906,Documentary Couple
907,Documentary Couple
908,Documentary Couple
909,Documentary Couple
910,Documentary Couple
911,Documentary Couple
912,Documentary Couple
913,Tap Dancer (uncredited)
914,College Student (uncredited)
915,Waiter (uncredited)
916,Diner Patron (uncredited)
917,Truck Driver (uncredited)
918,Dinner (uncredited)
919,Tap Dancer (uncredited)
920,New Year's Partygoer (uncredited)
921,Giants Fan (uncredited)
922,Restaurant Patron (uncredited)
924,April O'Neal
925,Casey Jones
926,Raphael (voice) / Passenger In Cab
927,Leonardo / Gang Member
928,Leonardo (Voice)
929,Donatello / Foot Messenger
930,Donatello (Voice)
931,Michaelangelo / Pizza Man
932,Michaelangelo (Voice)
933,Splinter (Voice)
934,The Shredder / Oroko Saki
935,The Shredder / Oroku Saki (voice)
936,Tatsu
937,Tatsu (voice)
938,Danny Pennington
939,Charles Pennington
940,Chief Sterns
941,Head Thug
942,Talkative Foot #2 (as Kenn Troum)
943,Citizen (uncredited)
944,Thug (uncredited)
945,Thug (uncredited)
947,Pvt. Joker
948,Animal Mother
949,Pvt. Pyle
950,Gny. Sgt. Hartman
951,Eightball
952,Pvt. Cowboy
953,Rafterman
954,Lt. Touchdown
955,Lt. Lockhart
956,Poge Colonel
957,Crazy Earl
958,Doc Jay
959,Doorgunner
960,Snowball
961,Payback
962,Lt. Cleves
963,Donlon
964,T.H.E. Rock
965,Da Nang Hooker
966,VC Sniper
967,ARVN Pimp
968,Hand Job
969,Chili
970,Daddy D.A.
971,TV Journalist
972,Daytona Dave
973,Stork
974,Parris Island Recruit and Vietnam Platoon
975,Parris Island Recruit and Vietnam Platoon
976,Parris Island Recruit and Vietnam Platoon
977,Parris Island Recruit and Vietnam Platoon
978,Parris Island Recruit and Vietnam Platoon
979,Parris Island Recruit and Vietnam Platoon
980,Parris Island Recruit and Vietnam Platoon
981,Parris Island Recruit and Vietnam Platoon
982,Parris Island Recruit and Vietnam Platoon
983,News Camera Operator at Mass Grave (uncredited)
984,Murphy (voice) (uncredited)
985,Mass Grave Soldier (uncredited)
986,TV Camera Operator (uncredited)
987,Parris Island Recruit and Vietnam Platoon
989,Arnie Cunningham
990,Dennis Guilder
991,Leigh Cabot
992,Will Darnell
993,Rudolph Junkins
994,Regina Cunningham
995,George LeBay
996,Buddy Repperton
997,Mr. Casey
998,Moochie Welch
999,Richard Trelawney
1000,Don Vandenberg
1001,Roseanne
1002,Chuck
1003,Michael Cunningham
1004,Bemis
1005,Pepper Boyd
1006,Mr. Smith
1007,Ellie
1008,Librarian
1009,Shoppie
1010,Auto Assembly Worker (uncredited)
1011,High School Student (uncredited)
1013,Nancy Thompson
1014,Freddy Krueger
1015,Lieutenant Thompson
1016,Marge Thompson
1017,Tina Gray
1018,Rod Lane
1019,Glen Lantz
1020,Dr. King
1021,Sgt. Parker
1022,Teacher
1023,Sergeant Garcia
1024,Nurse
1025,Minister
1026,Mr. Lantz
1027,Mrs. Lantz
1028,Foreman
1029,Coroner
1030,Mrs. Gray
1031,Cop #1
1032,Cop #2
1033,Cop #3
1034,Surfer #1
1035,Surfer #2
1036,Hallguard
1037,Mrs. Gray's Boyfriend
1038,Kid (uncredited)
1039,Kid (uncredited)
1040,Kid (uncredited)
1041,Kid in Classroom (uncredited)
1042,"Newsreader / KRGR Radio Announcer (voice, uncredited)"
1044,Michael Knight
1045,Devon Miles
1046,K.I.T.T. (voice)
1047,Bonnie Barstow
1048,RC3
1049,Leonard Lowe
1050,Malcolm Sayer
1051,Dr. Kaufman
1052,Eleanor Costello
1053,Paula
1054,Mrs. Lowe
1055,Peter Ingham
1056,Miriam
1057,Rolando
1058,Frank
1059,Lucy Fishman
1060,Sidney
1061,Lolly
1062,Bert
1063,Rose
1064,Nurse Margaret
1065,Anthony
1066,Dr. Tyler
1067,Dr. Sullivan
1068,Nurse Beth
1069,Frances
1070,Magda
1071,Joseph
1072,Luis
1073,Dottie
1074,Desmond
1075,Ray
1076,Janitor
1077,Hospital Director
1078,Psychiatrist
1079,Neurochemist
1080,Man in Hall
1081,Hysterical Woman
1082,Mr. Kean
1083,Christina
1084,Fishsticks
1085,Hospital Receptionist
1086,George
1087,Orderly #1
1088,Nurse Sara
1089,EEG Technician
1090,Cafeteria Nurse
1091,Hospital Orderly (Uncredited)
1092,Ward #5 Orderly
1093,Ward #5 Patient #2
1094,Ward #5 Patient #3
1095,Ward #5 Patient #4
1096,Ward #5 Patient #5
1097,Ward #5 Patient #6
1098,Ward #5 Patient #7
1099,Club Singer
1100,Bus Driver
1101,Bartender
1102,Librarian
1103,Young Leonard
1104,Leonard's Friend #1
1105,Leonard's Friend #2
1106,Teacher
1107,Medical Student
1108,Psych Ward Intern
1110,NULL
1111,Annie
1112,'Daddy' Oliver Warbucks
1113,Miss Hannigan
1114,Grace Farrell
1115,Rooster Hannigan
1116,Lily St. Regis
1117,Punjab
1118,Asp
1119,Molly
1120,Pepper
1121,Tessie
1122,Kate
1123,Duffy
1124,July
1125,FDR
1126,Eleanor Roosevelt
1127,Bert Healy
1128,Boylan Sister
1129,Boylan Sister
1130,Drake
1131,Mrs. Pugh
1132,Mrs. Greer
1133,Annette
1134,Celette
1135,Saunders
1136,Frick
1137,Frack
1138,Photographer
1139,Weasel
1140,Pound Man
1141,Mr. Bundles
